"w1","w2","w3","prediction","rank"
"what","are","you","waiting",20
"what","are","your","favorite",27
"what","are","your","plans",37
"what","are","your","thoughts",34
"what","better","way","to",27
"what","can","be","done",11
"what","can","i","do",24
"what","can","i","say",31
"what","can","we","do",15
"what","can","we","expect",4
"what","can","you","do",17
"what","comes","to","mind",6
"what","could","be","better",15
"what","could","be","more",3
"what","could","have","been",16
"what","could","have","happened",4
"what","could","i","do",4
"what","could","possibly","go",5
"what","did","i","do",23
"what","did","they","do",6
"what","did","we","do",4
"what","did","you","do",34
"what","did","you","get",11
"what","did","you","learn",4
"what","did","you","think",48
"what","do","we","do",14
"what","do","we","have",6
"what","do","we","want",5
"what","do","you","do",98
"what","do","you","like",20
"what","do","you","love",3
"what","do","you","mean",33
"what","do","you","say",13
"what","do","you","see",6
"what","do","you","think",225
"what","do","you","use",9
"what","do","you","want",44
"what","does","it","mean",21
"what","does","that","mean",28
"what","does","that","say",8
"what","else","am","i",3
"what","else","can","i",8
"what","else","do","you",6
"what","else","is","new",15
"what","else","to","do",4
"what","everyone","else","is",6
"what","goes","on","in",6
"what","happened","at","the",5
"what","happened","it","is",3
"what","happened","to","me",7
"what","happened","to","my",8
"what","happened","to","the",27
"what","happens","if","you",8
"what","happens","in","the",7
"what","happens","in","vegas",6
"what","happens","on","the",6
"what","happens","to","the",8
"what","happens","to","you",12
"what","happens","to","your",5
"what","happens","when","the",8
"what","happens","when","we",4
"what","happens","when","you",34
"what","has","been","done",4
"what","has","happened","to",12
"what","have","i","done",7
"what","have","you","done",12
"what","he","can","do",7
"what","he","does","best",4
"what","he","does","not",6
"what","he","has","to",7
"what","he","is","doing",22
"what","he","is","going",5
"what","he","is","looking",4
"what","he","is","saying",7
"what","he","is","up",4
"what","he","or","she",5
"what","he","said","is",3
"what","he","told","me",3
"what","he","wanted","to",5
"what","he","was","doing",20
"what","he","would","do",5
"what","i","always","do",4
"what","i","am","doing",70
"what","i","am","feeling",6
"what","i","am","going",29
"what","i","am","looking",19
"what","i","am","really",4
"what","i","am","saying",38
"what","i","am","thinking",10
"what","i","am","trying",15
"what","i","am","working",4
"what","i","believe","is",8
"what","i","call","a",8
"what","i","can","do",28
"what","i","can","tell",10
"what","i","could","do",8
"what","i","did","and",5
"what","i","did","but",4
"what","i","did","for",4
"what","i","did","i",5
"what","i","did","in",6
"what","i","did","not",17
"what","i","did","with",5
"what","i","do","and",12
"what","i","do","best",11
"what","i","do","is",6
"what","i","do","not",22
"what","i","do","to",3
"what","i","had","to",13
"what","i","have","always",3
"what","i","have","been",39
"what","i","have","done",15
"what","i","have","learned",7
"what","i","have","now",3
"what","i","have","seen",11
"what","i","have","to",17
"what","i","like","about",11
"what","i","like","to",17
"what","i","love","about",11
"what","i","love","most",3
"what","i","love","to",7
"what","i","need","to",20
"what","i","read","in",4
"what","i","think","i",10
"what","i","think","is",8
"what","i","think","of",5
"what","i","want","for",6
"what","i","want","to",43
"what","i","wanted","to",24
"what","i","was","doing",22
"what","i","was","expecting",5
"what","i","was","going",11
"what","i","was","looking",14
"what","i","was","talking",6
"what","i","was","thinking",19
"what","i","was","told",9
"what","i","would","be",4
"what","i","would","do",37
"what","i","would","have",11
"what","i","would","like",19
"what","i","would","not",8
"what","i","would","say",7
"what","if","it","is",6
"what","if","you","are",8
"what","in","the","name",6
"what","in","the","world",16
"what","inspired","you","to",9
"what","is","at","stake",7
"what","is","basically","a",3
"what","is","become","of",3
"what","is","been","going",6
"what","is","behind","the",4
"what","is","being","done",7
"what","is","best","for",29
"what","is","coming","up",7
"what","is","considered","the",3
"what","is","expected","to",7
"what","is","for","dinner",10
"what","is","for","you",3
"what","is","going","on",237
"what","is","going","to",40
"what","is","good","and",4
"what","is","good","for",10
"what","is","happened","to",3
"what","is","happening","and",3
"what","is","happening","here",3
"what","is","happening","in",19
"what","is","happening","on",5
"what","is","happening","to",12
"what","is","happening","with",8
"what","is","important","in",6
"what","is","important","is",6
"what","is","important","to",6
"what","is","in","it",10
"what","is","in","that",5
"what","is","in","the",15
"what","is","in","this",3
"what","is","in","your",10
"what","is","interesting","is",4
"what","is","it","about",22
"what","is","it","like",9
"what","is","left","after",3
"what","is","left","of",14
"what","is","most","important",9
"what","is","next","for",6
"what","is","next","in",4
"what","is","not","so",3
"what","is","not","to",16
"what","is","on","the",18
"what","is","on","your",30
"what","is","one","of",8
"what","is","out","there",5
"what","is","really","going",6
"what","is","right","for",15
"what","is","something","you",3
"what","is","that","i",5
"what","is","the","best",76
"what","is","the","deal",20
"what","is","the","difference",41
"what","is","the","hardest",5
"what","is","the","key",3
"what","is","the","most",25
"what","is","the","next",10
"what","is","the","one",12
"what","is","the","point",39
"what","is","the","purpose",6
"what","is","the","real",4
"what","is","the","reason",4
"what","is","the","right",4
"what","is","the","story",4
"what","is","the","worst",6
"what","is","this","a",5
"what","is","with","the",24
"what","is","wrong","with",81
"what","is","your","favorite",190
"what","is","your","take",9
"what","it","can","do",6
"what","it","comes","down",8
"what","it","feels","like",24
"what","it","felt","like",5
"what","it","is","about",14
"what","it","is","all",15
"what","it","is","but",9
"what","it","is","for",4
"what","it","is","i",8
"what","it","is","it",7
"what","it","is","like",52
"what","it","is","that",5
"what","it","is","the",5
"what","it","is","there",3
"what","it","is","to",5
"what","it","is","worth",9
"what","it","is","you",8
"what","it","looked","like",9
"what","it","means","for",5
"what","it","means","to",35
"what","it","meant","to",7
"what","it","really","is",6
"what","it","sounds","like",6
"what","it","takes","to",32
"what","it","used","to",7
"what","it","was","like",22
"what","it","will","be",6
"what","it","would","be",27
"what","just","happened","to",4
"what","kind","of","health",3
"what","kind","of","person",9
"what","life","is","all",5
"what","life","would","be",4
"what","made","you","decide",3
"what","made","you","want",4
"what","makes","it","so",5
"what","needed","to","be",5
"what","needs","to","be",20
"what","not","to","do",6
"what","others","have","to",4
"what","part","of","the",5
"what","people","are","saying",4
"what","percentage","of","the",5
"what","seems","like","forever",3
"what","seems","to","be",8
"what","she","has","been",3
"what","she","is","doing",5
"what","she","told","me",3
"what","should","be","done",5
"what","should","have","been",4
"what","should","i","do",20
"what","that","is","all",3
"what","that","means","but",7
"what","the","doctor","ordered",4
"what","the","heck","is",14
"what","the","heck","was",6
"what","the","rest","of",9
"what","the","story","is",5
"what","they","are","all",3
"what","they","are","doing",63
"what","they","are","going",13
"what","they","are","learning",3
"what","they","are","supposed",7
"what","they","are","talking",10
"what","they","can","do",8
"what","they","did","with",4
"what","they","do","and",4
"what","they","do","best",3
"what","they","do","not",12
"what","they","have","done",5
"what","they","should","do",3
"what","they","stand","for",3
"what","they","think","about",6
"what","they","think","is",6
"what","they","thought","of",3
"what","they","want","to",21
"what","they","were","doing",8
"what","this","is","all",3
"what","time","it","is",16
"what","to","do","about",12
"what","to","do","and",9
"what","to","do","but",6
"what","to","do","in",13
"what","to","do","next",10
"what","to","do","the",4
"what","to","do","they",3
"what","to","do","what",13
"what","to","do","when",18
"what","to","do","with",80
"what","to","expect","from",9
"what","to","expect","i",3
"what","to","expect","when",12
"what","to","look","for",8
"what","to","make","of",7
"what","to","say","i",4
"what","to","say","to",9
"what","used","to","be",11
"what","was","going","on",63
"what","was","i","thinking",10
"what","was","the","first",8
"what","was","the","last",3
"what","was","the","name",5
"what","was","the","point",8
"what","was","wrong","with",9
"what","we","are","all",6
"what","we","are","and",5
"what","we","are","doing",41
"what","we","are","going",13
"what","we","are","trying",15
"what","we","can","do",29
"what","we","did","to",3
"what","we","do","and",8
"what","we","do","in",10
"what","we","do","not",8
"what","we","have","been",16
"what","we","have","done",11
"what","we","have","got",12
"what","we","have","here",4
"what","we","have","in",8
"what","we","have","learned",4
"what","we","have","now",3
"what","we","have","to",11
"what","we","know","about",4
"what","we","know","is",4
"what","we","need","is",8
"what","we","need","to",12
"what","we","should","be",5
"what","we","talked","about",4
"what","we","think","of",4
"what","we","think","we",4
"what","we","used","to",5
"what","we","want","to",13
"what","we","were","doing",9
"what","we","will","do",4
"what","were","they","thinking",3
"what","will","be","a",5
"what","will","be","the",7
"what","will","happen","if",4
"what","will","happen","now",3
"what","will","you","do",12
"what","works","for","you",4
"what","would","be","the",11
"what","would","be","your",5
"what","would","happen","if",9
"what","would","have","been",8
"what","would","i","do",17
"what","would","it","be",33
"what","would","we","do",7
"what","would","you","do",51
"what","would","you","like",14
"what","you","are","about",10
"what","you","are","and",4
"what","you","are","asking",5
"what","you","are","doing",71
"what","you","are","feeling",4
"what","you","are","going",19
"what","you","are","in",5
"what","you","are","looking",14
"what","you","are","saying",15
"what","you","are","thinking",8
"what","you","are","told",5
"what","you","are","trying",6
"what","you","believe","in",6
"what","you","can","do",27
"what","you","can","get",5
"what","you","can","with",4
"what","you","do","for",9
"what","you","do","is",4
"what","you","do","not",27
"what","you","do","with",6
"what","you","have","now",6
"what","you","have","to",22
"what","you","need","is",6
"what","you","need","to",21
"what","you","pay","for",7
"what","you","see","in",9
"what","you","should","know",3
"what","you","think","i",7
"what","you","want","but",5
"what","you","want","for",3
"what","you","want","from",3
"what","you","want","to",33
"what","you","want","you",7
"what","you","will","about",8
"what","you","will","be",4
"what","you","will","find",6
"what","you","would","want",3
"whatever","it","may","be",3
"whatever","it","takes","to",17
"whatever","we","are","doing",3
"whatever","we","can","to",4
"whatever","you","are","doing",9
"whatever","you","do","do",8
"whatever","you","have","to",4
"when","a","couple","of",3
"when","a","lot","of",3
"when","and","where","the",3
"when","asked","if","he",8
"when","asked","to","do",3
"when","dealing","with","a",3
"when","faced","with","a",3
"when","he","comes","back",4
"when","he","comes","to",5
"when","he","decided","to",9
"when","he","did","not",11
"when","he","does","not",9
