"item","Frequency"
"2 out of 3",4
"2 p m march",4
"2 p m monday",4
"2 p m the",4
"2 percent to 1",4
"2 percent to 2",4
"2 spot in the",4
"2 tablespoons chopped fresh",4
"2 tix to the",4
"2 to 5 p",4
"2 years in prison",4
"20 000 a year",4
"20 25 minutes or",4
"20 percent chance of",4
"20 years ago and",4
"200 000 square foot",4
"2001 a space odyssey",4
"2003 when he was",4
"2007 according to the",4
"2008 and early 2009",4
"2008 u s olympic",4
"2009 best of class",4
"2010 as part of",4
"2010 it was the",4
"2011 season with a",4
"2012 2013 school year",4
"2012 y all have",4
"21 points in the",4
"22 year old man",4
"24 year old woman",4
"25 000 for a",4
"25 gift card to",4
"25 percent of their",4
"25 years in prison",4
"25th anniversary of the",4
"25th annual babe ruth",4
"27 cents per share",4
"29 billion acquisition of",4
"2nd year in a",4
"3 0 in the",4
"3 1 percent to",4
"3 15 a m",4
"3 2 loss to",4
"3 2 victory over",4
"3 45 a m",4
"3 6 6 3",4
"3 7 million in",4
"3 follow me please",4
"3 hope you have",4
"3 i don t",4
"3 i love your",4
"3 i miss you",4
"3 minutes or until",4
"3 minutes per side",4
"3 minutes until the",4
"3 p m april",4
"3 p m sat",4
"3 p m the",4
"3 percent in january",4
"3 percent last month",4
"3 rt if you",4
"3 times a week",4
"3 u ur amazingly",4
"3 win over the",4
"3 with a double",4
"3 year old son",4
"30 10 30 p",4
"30 11 p m",4
"30 4 30 p",4
"30 a m 11",4
"30 a m 5",4
"30 a m a",4
"30 a m april",4
"30 a m june",4
"30 a m noon",4
"30 a m sunday",4
"30 a m until",4
"30 a m with",4
"30 miles south of",4
"30 minutes do not",4
"30 p m june",4
"30 p m sat",4
"30 p m sept",4
"30 p m sundays",4
"30 p m today",4
"30 p m weekends",4
"30 percent chance of",4
"30 see you there",4
"30 stocks in the",4
"30 to 45 minutes",4
"30 year fixed mortgage",4
"34 new york n",4
"35 000 a year",4
"350 degree oven for",4
"350 million expansion and",4
"365 days a year",4
"3900 block of south",4
"4 000 square feet",4
"4 1 2 cups",4
"4 1 in the",4
"4 5 p m",4
"4 7 p m",4
"4 9 p m",4
"4 a m and",4
"4 cup of water",4
"4 in a row",4
"4 liter turbocharged engine",4
"4 of the way",4
"4 p m april",4
"4 p m daily",4
"4 p m monday",4
"4 percent in the",4
"4 percent to 2",4
"4 times a week",4
"4 to 1 2",4
"4 to 7 p",4
"4 win over the",4
"4 x 6 1",4
"4 year old and",4
"40 hours a week",4
"40 p m on",4
"41 percent of the",4
"45 minutes or until",4
"45 p m and",4
"5 000 square foot",4
"5 1 2 years",4
"5 11 p m",4
"5 20 p m",4
"5 30 10 30",4
"5 4 3 2",4
"5 40 p m",4
"5 a m monday",4
"5 at the door",4
"5 days a week",4
"5 million from the",4
"5 p m friday",4
"5 p m oct",4
"5 p m tue",4
"5 p m wednesday",4
"5 times a week",4
"5 to get in",4
"5 years ago and",4
"5 years ago i",4
"5 years or so",4
"50 gift certificate to",4
"50 grams of marijuana",4
"50 of the time",4
"50 years in prison",4
"52 of parma a",4
"52 percent of the",4
"53 percent of the",4
"5801 detroit ave cleveland",4
"6 0 6 2",4
"6 00 p m",4
"6 1 3 innings",4
"6 4 6 4",4
"6 40 p m",4
"6 45 a m",4
"6 in the last",4
"6 inches of snow",4
"6 million for the",4
"6 months and i",4
"6 more weeks of",4
"6 p m in",4
"6 p m march",4
"6 p m tuesday",4
"6 to 10 p",4
"60 000 square feet",4
"60s and early 70s",4
"61 tax credit programs",4
"64 to 69 near",4
"7 11 a m",4
"7 30 to 8",4
"7 35 a m",4
"7 5 million in",4
"7 8 30 p",4
"7 p m dec",4
"7 p m march",4
"7 p m oct",4
"7 p m sun",4
"7 p m sunday",4
"7 p m wednesdays",4
"78 percent of the",4
"7news at 5 30",4
"8 20 p m",4
"8 a m the",4
"8 hours of sleep",4
"8 million in the",4
"8 p m and",4
"8 p m dec",4
"8 p m feb",4
"8 p m for",4
"8 p m sat",4
"8 p m sept",4
"8 percent in the",4
"8 percent last year",4
"8 seconds left in",4
"8 year old boy",4
"8pm see you there",4
"9 000 square foot",4
"9 1 percent the",4
"9 11 a m",4
"9 20 p m",4
"9 3 percent in",4
"9 45 a m",4
"9 50 a m",4
"9 a m sunday",4
"9 a m with",4
"9 by 13 inch",4
"9 million for the",4
"9 month old delric",4
"9 p m apr",4
"9 p m at",4
"9 p m march",4
"9 p m on",4
"9 p m today",4
"9 percent from the",4
"98 percent of the",4
"99 of the time",4
"99 problems but a",4
"9th u s circuit",4
"a 1 0 victory",4
"a 1 1 draw",4
"a 1 8 billion",4
"a 10 percent tax",4
"a 10 year period",4
"a 12 month period",4
"a 2 0 win",4
"a 2 01 mi",4
"a 2 1 victory",4
"a 2 2 tie",4
"a 2 5 million",4
"a 20 percent chance",4
"a 3 2 victory",4
"a 3 pointer with",4
"a 30 year low",4
"a 37 year old",4
"a 4 3 lead",4
"a 4 p m",4
"a 4 pack of",4
"a 40 year old",4
"a 45 minute drive",4
"a 49 year old",4
"a 5 4 victory",4
"a 50 gift card",4
"a 53 year old",4
"a 56 year old",4
"a 57 year old",4
"a 5k run and",4
"a 6 p m",4
"a 60 year old",4
"a 66 game season",4
"a 75 year old",4
"a 9 0 run",4
"a baby on the",4
"a bad day and",4
"a bad day when",4
"a bad idea for",4
"a bad idea to",4
"a bad sign when",4
"a bad taste in",4
"a bad thing i",4
"a bag full of",4
"a bag of chips",4
"a balanced budget amendment",4
"a bar in the",4
"a basic human right",4
"a battleground state in",4
"a beautiful day out",4
"a beautiful spring day",4
"a beautiful woman and",4
"a bed in the",4
"a bed time story",4
"a berth in the",4
"a better look at",4
"a better person and",4
"a better place to",4
"a better quality of",4
"a better time to",4
"a big brazilian fan",4
"a big deal in",4
"a big fan i",4
"a big jump in",4
"a big part in",4
"a big win for",4
"a big year for",4
"a birdie on the",4
"a bit but not",4
"a bit it s",4
"a bit more about",4
"a bit more and",4
"a bit obsessed with",4
"a bit of interest",4
"a bit of my",4
"a blast from the",4
"a blast thanks for",4
"a blaze of glory",4
"a blessing to be",4
"a blog post in",4
"a blow to the",4
"a blue and white",4
"a board of directors",4
"a boil and cook",4
"a boil in a",4
"a bolt of lightning",4
"a book by it",4
"a book called the",4
"a book in the",4
"a book that is",4
"a book to read",4
"a boy and a",4
"a boy or girl",4
"a brand new book",4
"a breach of contract",4
"a break from blogging",4
"a break from twitter",4
"a break from writing",4
"a breast cancer survivor",4
"a broader range of",4
"a brown paper bag",4
"a bullet hole in",4
"a bump in the",4
"a bunch for the",4
"a bunch of questions",4
"a bunch of random",4
"a bunch of the",4
"a bunch of times",4
"a burglary was reported",4
"a bus for a",4
"a call at 303",4
"a call to action",4
"a car accident that",4
"a car at the",4
"a career in the",4
"a case for it",4
"a case in which",4
"a case like this",4
"a case of a",4
"a cast iron skillet",4
"a cause for concern",4
"a celebration of life",4
"a cell phone was",4
"a certain percentage of",4
"a certain type of",4
"a chair in the",4
"a challenge in the",4
"a chance at a",4
"a chance for the",4
"a chance in a",4
"a chance to compete",4
"a chance to hear",4
"a chance to use",4
"a chance to visit",4
"a character in a",4
"a charge of aggravated",4
"a child of the",4
"a child with a",4
"a children s hospital",4
"a choice between mitt",4
"a christmas tree in",4
"a chunk of the",4
"a cinco de mayo",4
"a city near you",4
"a city that has",4
"a city that is",4
"a city with a",4
"a civil rights activist",4
"a clean bill of",4
"a clear day you",4
"a clear understanding of",4
"a clearer picture of",4
"a close up on",4
"a clue to what",4
"a co worker to",4
"a columnist for the",4
"a combined total of",4
"a comment and let",4
"a comment on a",4
"a comment with the",4
"a company such as",4
"a complete game shutout",4
"a concern for the",4
"a consent agreement with",4
"a consequence of the",4
"a constant source of",4
"a constitutional amendment to",4
"a consultant to the",4
"a continuation of the",4
"a controlled substance and",4
"a controlled substance at",4
"a conversation with god",4
"a conversation with me",4
"a conversation with someone",4
"a conversation with the",4
"a cook county judge",4
"a cool thing to",4
"a copy of it",4
"a copy of our",4
"a copy to the",4
"a couple months ago",4
"a couple of goals",4
"a couple of great",4
"a couple of posts",4
"a couple of questions",4
"a couple of shots",4
"a couple of those",4
"a couple times a",4
"a coupon for a",4
"a critical part of",4
"a cross between a",4
"a crowd of more",4
"a crush on you",4
"a cul de sac",4
"a cup of joe",4
"a cure for breast",4
"a damp paper towel",4
"a damper on my",4
"a date for the",4
"a daughter and a",4
"a day and a",4
"a day for the",4
"a day goes by",4
"a day in my",4
"a day late but",4
"a day like today",4
"a day s work",4
"a day to do",4
"a dead end street",4
"a decision in the",4
"a decision on a",4
"a decision on the",4
"a decision on whether",4
"a decision was made",4
"a decrease in the",4
"a delaware limited liability",4
"a democratically elected congress",4
"a desperate attempt to",4
"a devastating effect on",4
"a difference of opinion",4
"a different part of",4
"a different way to",4
"a difficult time with",4
"a discovery of witches",4
"a disproportionate share of",4
"a distraction to the",4
"a dm with your",4
"a do it yourself",4
"a double and a",4
"a double digit lead",4
"a dozen members of",4
"a draft of the",4
"a drink or two",4
"a drive by shooting",4
"a dry eye in",4
"a facebook page and",4
"a fact of life",4
"a fair number of",4
"a family friend who",4
"a family member of",4
"a family of five",4
"a fan i am",4
"a fan of this",4
"a fantasy football movie",4
"a farmer s market",4
"a fast food restaurant",4
"a feast for the",4
"a feature of the",4
"a federal corruption investigation",4
"a federal judge on",4
"a feel for how",4
"a feel for it",4
"a feeling i m",4
"a few bad apples",4
"a few days back",4
"a few days left",4
"a few days or",4
"a few days this",4
"a few decades ago",4
"a few deep breaths",4
"a few feet from",4
"a few good men",4
"a few hours with",4
"a few hundred dollars",4
"a few inches of",4
"a few miles east",4
"a few miles of",4
"a few miles south",4
"a few minutes but",4
"a few minutes in",4
"a few minutes with",4
"a few months after",4
"a few months but",4
"a few months earlier",4
"a few more but",4
"a few nights ago",4
"a few odds and",4
"a few of her",4
"a few of which",4
"a few pairs of",4
"a few people and",4
"a few people who",4
"a few phone calls",4
"a few pics of",4
"a few pieces of",4
"a few questions about",4
"a few questions i",4
"a few seconds later",4
"a few seconds to",4
"a few steps back",4
"a few that are",4
"a few times for",4
"a few times now",4
"a few times then",4
"a few times to",4
"a few weeks the",4
"a few words i",4
"a few words to",4
"a few years earlier",4
"a few years in",4
"a few years the",4
"a few years to",4
"a few years when",4
"a fifth of the",4
"a filing with the",4
"a fill in the",4
"a film about a",4
"a finalist in the",4
"a firm foundation with",4
"a first down on",4
"a first place finish",4
"a first quarter loss",4
"a first round draft",4
"a first round playoff",4
"a flight out of",4
"a food processor combine",4
"a foreign country and",4
"a forest fire but",4
"a fork in me",4
"a fork in the",4
"a former director of",4
"a former federal prosecutor",4
"a former high school",4
"a former office assistant",4
"a founding member of",4
"a four game losing",4
"a four letter word",4
"a four star recruit",4
"a four team playoff",4
"a four year college",4
"a four year starter",4
"a four year varsity",4
"a fraction of a",4
